Record_ID,Fiscal_Quarter,Department,Expense_Category,Budget_Allocated,Budget_Utilized,Monthly_Expense,Revenue_Forecast,Actual_Revenue,Budget_Variance,Revenue_Variance,Expense_Growth_Rate,Seasonal_Index,Spending_Volatility,Rolling_Expense_Mean,Rolling_Revenue_Mean,Inflation_Rate,Market_Index,Allocation_Efficiency,Budget_Status
913,Q1,HR,Maintenance,60594.58,219805.3,11458.96,156791.56,288574.48,-14863.41,-17346.55,-4.88,0.89,0.344,9283.83,211389.61,3.9,129.96,87.3,Inefficient
914,Q2,Operations,Maintenance,221120.53,159166.66,11953.15,106883.65,140648.04,7179.51,20783.93,6.02,0.86,0.432,7337.5,239516.03,5.21,95.37,81.77,Efficient
915,Q4,Finance,Infrastructure,235452.97,227218.86,14833.3,254011.25,122686.34,13739.2,13855.85,9.18,0.81,0.43,5781.86,178252.91,5.95,115.69,82.16,Moderate
916,Q2,Finance,Technology,68117.07,112436.1,11657.66,146518.86,144632.92,-11942.0,-4033.4,-0.4,0.95,0.361,13248.47,205422.83,4.35,95.47,92.52,Inefficient
917,Q2,Sales,Infrastructure,72685.49,177043.26,10089.68,135982.84,197925.8,-3266.51,4199.67,-3.87,0.85,0.336,15129.61,232163.02,3.11,114.31,71.31,Inefficient
918,Q4,Sales,Infrastructure,56634.83,84914.88,19913.2,245791.77,269972.86,4776.68,2090.1,-1.26,1.2,0.172,16150.91,86982.07,6.91,98.5,90.77,Efficient
919,Q4,IT,Infrastructure,70901.51,165576.36,5509.89,284852.07,242269.46,11851.05,4111.5,-0.3,1.04,0.086,14416.0,235626.53,4.06,122.56,89.75,Moderate
920,Q4,Logistics,Salaries,91883.96,70269.22,13076.38,280441.09,254504.26,5127.86,18005.76,1.77,0.93,0.087,16660.36,116000.95,2.88,105.24,94.9,Moderate
921,Q1,R&D,Operations,244015.32,45405.72,18059.67,101611.76,258276.94,-16182.96,-14994.02,2.88,1.1,0.345,17776.48,199852.74,5.7,107.05,86.16,Moderate
922,Q3,Operations,Maintenance,183572.04,226648.7,14682.66,185726.38,272118.89,1712.77,9185.7,5.88,0.84,0.061,17501.68,211467.95,5.28,103.83,74.48,Inefficient
923,Q1,Logistics,Salaries,205710.61,153204.4,17975.7,91360.17,117891.03,15384.27,-19648.36,8.51,1.16,0.377,12698.99,98585.42,6.08,98.99,71.3,Efficient
924,Q3,Logistics,Operations,205227.88,225753.43,8717.69,291024.47,168132.36,14720.95,-2041.8,1.97,1.05,0.197,7914.6,242026.98,2.01,112.51,82.38,Moderate
925,Q1,Marketing,Maintenance,157014.75,110097.15,7623.88,119502.41,151669.47,3400.62,6791.94,6.19,0.8,0.127,6382.62,237515.06,3.74,110.67,90.17,Efficient
926,Q3,Logistics,Technology,209497.8,108918.28,17471.63,115408.8,150922.32,19827.85,-24374.92,-3.09,0.96,0.213,17921.02,191273.97,3.57,113.88,71.18,Moderate
927,Q1,Marketing,Maintenance,169161.51,123127.73,9699.95,274443.7,211763.82,-15795.05,-19596.69,-0.07,1.18,0.331,9009.07,106405.95,6.62,116.91,76.95,Moderate
928,Q4,Logistics,Maintenance,112909.22,182677.99,15064.6,292605.63,155405.69,-856.19,-20436.66,-3.23,0.89,0.16,5441.62,176228.6,3.75,98.1,91.58,Efficient
929,Q2,Operations,Maintenance,162222.02,155332.68,5511.73,230455.42,203674.32,11004.95,-6265.37,5.38,1.28,0.119,10083.6,138504.62,4.64,109.47,76.45,Moderate
930,Q1,Marketing,Training,156701.72,225444.21,15849.25,97831.16,151012.86,-14358.48,6100.45,8.61,1.25,0.345,14725.3,238229.94,2.02,115.74,80.67,Efficient
931,Q3,Finance,Technology,214690.61,49960.98,12332.71,181746.79,135003.84,18909.99,24798.25,8.34,1.19,0.402,16580.4,149131.48,6.04,106.31,90.91,Inefficient
932,Q4,Marketing,Salaries,246345.44,183098.21,7566.4,257819.17,144442.37,-5838.14,-12296.06,-0.1,0.84,0.284,11208.33,197937.39,2.57,101.7,82.05,Moderate
933,Q1,Marketing,Salaries,132208.51,109413.9,11406.57,201669.75,245845.34,-5994.41,-18202.02,-1.49,0.98,0.26,8822.38,188292.57,6.41,116.22,91.6,Moderate
934,Q1,Operations,Operations,202678.14,80145.56,14848.04,100496.82,200236.48,-11472.23,-4261.87,-0.89,0.95,0.352,15119.25,126072.6,5.68,120.14,77.57,Inefficient
935,Q4,Operations,Salaries,69952.6,144527.15,3202.07,109534.18,284149.49,-8479.3,-17701.23,-0.69,0.87,0.343,11548.99,171034.46,4.78,121.27,96.83,Moderate
936,Q1,Marketing,Infrastructure,205366.27,143487.44,13836.94,268752.59,252347.65,3103.56,-23772.77,-3.77,1.3,0.053,6118.38,149696.63,5.75,106.4,72.63,Inefficient
937,Q2,R&D,Maintenance,124283.38,71717.15,12207.04,191216.71,174300.64,-2825.83,3197.95,-3.0,0.87,0.163,16540.75,143686.72,5.96,98.46,91.04,Moderate
938,Q1,HR,Salaries,57878.03,84369.73,6744.86,232342.46,119534.68,-12264.87,18978.63,-1.78,0.96,0.423,13525.49,226880.93,5.76,127.05,72.08,Efficient
939,Q2,R&D,Operations,122649.24,124592.11,15800.68,155804.38,216629.55,12365.6,18042.51,-4.88,1.24,0.434,5478.56,103758.92,5.3,119.07,93.66,Inefficient
940,Q2,Operations,Operations,172128.55,124718.23,8158.84,192471.68,228495.36,-17510.43,-19960.57,-4.29,0.87,0.254,5117.74,149766.97,6.4,128.2,73.82,Efficient
941,Q4,R&D,Infrastructure,73850.03,106923.84,7706.64,294733.72,169439.6,13386.11,-17626.15,5.48,1.03,0.274,6140.38,81147.92,4.12,100.1,86.42,Moderate
942,Q1,R&D,Operations,234806.9,73966.3,11010.71,145831.7,116732.48,-9002.45,-443.95,4.29,1.29,0.05,15685.42,124521.36,4.83,118.0,79.34,Inefficient
943,Q4,IT,Training,65534.48,45852.87,14494.54,225201.36,190378.62,-163.87,-6614.17,9.18,0.92,0.319,11257.0,185696.95,6.85,101.87,86.93,Moderate
944,Q1,IT,Maintenance,236001.34,234195.84,18790.38,109676.28,122111.58,-4757.42,10153.73,1.03,1.15,0.135,9358.92,94878.79,3.86,125.33,71.34,Moderate
945,Q1,Finance,Maintenance,191427.5,228982.35,5403.07,98000.17,276499.62,2824.08,-252.95,1.66,0.84,0.101,8240.81,126100.8,5.75,113.18,94.68,Efficient
946,Q3,Logistics,Maintenance,115942.44,139311.82,9739.96,250237.23,206498.96,11839.6,-23994.09,-3.98,1.1,0.172,11589.15,229638.9,3.96,113.64,90.0,Moderate
947,Q1,Marketing,Technology,128150.07,239035.09,4138.82,264144.89,130684.47,19572.79,-10771.79,-2.72,0.97,0.316,6079.52,197612.01,4.35,127.58,79.68,Efficient
948,Q4,HR,Salaries,198161.87,176362.59,15895.36,223711.69,113539.4,-7757.63,20074.59,5.37,1.15,0.225,13023.35,91949.09,3.68,105.64,83.17,Moderate
949,Q2,Finance,Training,170294.22,58427.22,10611.46,106385.04,226262.74,2152.18,575.44,-1.47,1.02,0.19,9946.86,248704.57,2.77,116.67,87.53,Inefficient
950,Q1,Marketing,Salaries,184328.58,67955.05,15017.8,125335.23,224253.49,-1359.7,14897.44,6.6,0.95,0.341,16159.72,240674.07,6.86,100.05,87.3,Inefficient
951,Q3,R&D,Training,127832.92,223641.61,8477.31,279570.41,199354.75,19957.13,-4885.2,5.59,1.07,0.375,14807.55,104087.28,4.24,107.71,87.91,Moderate
952,Q4,Operations,Salaries,147562.7,167860.18,17353.39,136401.93,203217.73,12356.55,8848.18,6.21,0.87,0.398,5238.76,236717.63,3.4,101.82,74.34,Inefficient
953,Q1,IT,Infrastructure,247973.5,209420.81,12092.08,258337.92,200870.53,-4116.65,-16549.84,5.36,1.21,0.228,7164.47,173490.44,5.23,102.05,92.21,Inefficient
954,Q4,Sales,Operations,92784.57,220162.58,19041.33,135765.58,146023.28,-924.84,11826.66,5.61,1.18,0.337,11162.45,237994.78,2.55,118.14,82.87,Inefficient
955,Q3,HR,Operations,133571.24,132348.69,4339.85,286076.39,275918.24,-10161.74,14329.05,3.2,1.07,0.404,13562.84,244568.63,4.72,105.03,92.41,Inefficient
956,Q3,R&D,Infrastructure,108364.64,54462.56,11742.71,280324.17,172837.65,10209.89,-20492.99,5.17,0.98,0.414,14296.64,197905.81,4.87,103.79,96.0,Efficient
957,Q4,Sales,Training,203022.3,81714.67,16029.74,79950.53,69573.78,13808.47,-15834.46,2.89,1.26,0.247,15611.16,129520.62,2.98,123.28,72.89,Efficient
958,Q1,IT,Technology,202802.53,57981.53,13202.6,247195.22,143381.3,18599.47,-1855.54,-1.91,1.12,0.192,5639.84,237191.77,6.8,111.58,79.97,Inefficient
959,Q2,R&D,Training,108489.09,81804.27,3394.3,108976.2,94313.58,2633.16,6871.84,-1.74,0.94,0.41,5240.28,177491.33,4.97,108.3,84.87,Inefficient
960,Q3,Logistics,Operations,66278.06,125053.92,19529.76,119512.47,146761.35,6827.32,6874.57,1.08,1.2,0.155,12806.57,138062.05,3.11,123.53,73.78,Inefficient
961,Q1,Logistics,Technology,52286.54,68048.38,8070.48,175764.4,201859.06,-2157.65,8410.15,-4.79,1.12,0.369,14409.75,158206.45,6.17,112.1,77.26,Inefficient
962,Q1,Sales,Salaries,135490.11,77512.98,7237.72,202553.17,70099.51,4365.14,10720.76,8.34,0.86,0.413,15227.05,149054.34,3.54,123.52,71.38,Moderate
963,Q2,Operations,Technology,132067.52,131935.25,11256.22,144933.94,260795.12,-6050.04,288.33,-0.98,0.86,0.346,7024.3,238999.3,5.65,106.15,89.08,Efficient
964,Q3,R&D,Training,247677.98,111333.34,12216.69,202338.17,202319.55,9507.56,3742.77,-4.23,1.27,0.322,17593.57,219371.62,5.14,128.67,83.9,Efficient
965,Q3,Marketing,Infrastructure,143960.42,136193.33,16026.9,109251.43,131458.67,-19091.99,-24579.69,1.37,0.94,0.07,7982.58,85333.72,2.8,127.33,70.88,Moderate
966,Q1,R&D,Salaries,101283.67,128688.55,9685.65,75137.66,135021.16,-18861.73,-16669.96,7.23,1.13,0.131,8254.29,81675.46,2.47,123.83,78.5,Efficient
967,Q1,Operations,Training,228245.89,170673.22,10479.33,201381.61,169775.34,8644.84,-71.8,0.96,0.82,0.317,7005.76,91793.69,5.04,102.45,81.43,Inefficient
968,Q2,R&D,Salaries,148213.59,227751.96,12094.32,189005.51,120820.66,17227.31,12279.65,-1.06,1.08,0.364,5562.22,183765.77,5.34,120.46,79.59,Inefficient
969,Q2,Sales,Technology,169835.13,66033.55,9704.58,228620.41,65976.93,5289.96,15446.25,3.17,0.92,0.075,15526.41,218461.56,2.66,123.62,70.51,Moderate
970,Q3,Operations,Operations,69133.74,64355.73,18547.32,219459.07,70975.43,9061.13,11447.18,3.62,0.87,0.058,5073.37,167541.24,2.86,107.72,78.06,Efficient
971,Q4,IT,Training,126583.28,211297.19,17471.28,276421.87,145491.65,12957.37,-679.86,6.39,1.19,0.175,11029.14,170902.61,2.25,99.91,72.27,Efficient
972,Q3,HR,Infrastructure,238844.73,143747.36,10734.55,175677.78,92949.88,-5533.03,-10936.12,7.0,1.2,0.308,6195.57,120871.82,2.67,104.44,70.16,Moderate
973,Q1,Operations,Technology,167901.08,194448.98,3003.31,71924.98,70031.83,-15675.45,-2764.19,5.59,1.16,0.255,5582.34,158079.69,4.94,115.5,79.89,Inefficient
974,Q3,R&D,Training,118900.37,87007.27,18315.89,215050.12,258335.59,17323.69,-24535.26,-4.93,0.81,0.053,17150.54,123663.83,3.0,103.81,80.82,Efficient
975,Q4,IT,Infrastructure,175133.44,206628.2,5113.72,225280.46,126680.9,17542.82,4897.97,-4.97,0.94,0.111,15730.2,126582.19,3.44,118.16,95.61,Inefficient
976,Q2,HR,Training,232082.22,225150.09,7156.71,189943.85,178202.58,-2326.38,-21271.65,9.66,0.98,0.351,10133.39,146497.18,4.78,108.72,73.59,Inefficient
977,Q4,Logistics,Technology,104798.12,168919.19,5590.14,228540.12,105367.04,-11313.21,-17730.5,-1.04,1.15,0.169,10961.72,88082.65,4.07,102.9,89.61,Moderate
978,Q4,Marketing,Training,151023.34,65646.41,6056.86,144424.28,75513.12,15694.18,6298.83,-0.76,1.18,0.097,16285.46,242342.92,6.23,116.46,77.38,Moderate
979,Q4,Sales,Salaries,241738.13,219582.49,16648.92,104225.91,232594.92,8337.07,-24332.57,5.98,1.11,0.07,15358.88,235424.65,4.86,97.58,83.93,Inefficient
980,Q2,R&D,Technology,84479.23,199535.11,12851.52,222847.34,93115.29,-19670.87,3677.77,3.72,1.19,0.39,13991.0,215365.09,2.66,116.87,82.06,Inefficient
981,Q4,R&D,Training,193932.79,191421.17,19253.62,126392.88,70786.3,-15691.21,6919.0,1.95,1.01,0.239,11975.35,176646.89,3.92,129.1,83.55,Efficient
982,Q4,Logistics,Operations,172896.2,52162.0,6934.71,174952.66,197126.82,19327.99,14413.75,-3.25,1.07,0.251,12901.69,218214.33,3.29,119.9,91.35,Inefficient
983,Q4,Marketing,Training,185935.03,200797.69,11255.79,183073.23,68030.2,-18474.87,-21598.47,-3.78,0.83,0.075,10113.66,245603.41,3.29,106.48,70.52,Inefficient
984,Q1,Logistics,Salaries,120243.93,71900.45,19616.28,179755.9,163164.34,-8697.8,-24853.42,5.55,1.01,0.245,11865.26,128209.26,3.28,126.54,79.22,Inefficient
985,Q4,Finance,Infrastructure,112775.87,88365.3,17049.54,207643.3,129988.11,1939.85,13342.89,-3.13,1.02,0.308,12016.07,141926.77,4.09,113.47,79.53,Efficient
986,Q2,Logistics,Infrastructure,186841.93,157541.29,15386.47,76774.35,136869.05,-12625.78,-10497.31,1.54,1.11,0.099,16242.91,203937.8,2.66,113.49,72.65,Inefficient
987,Q4,IT,Infrastructure,93108.66,96671.25,6212.58,297626.97,65877.28,-10717.84,19360.26,6.04,0.99,0.411,7842.5,189287.12,3.26,108.24,70.3,Inefficient
988,Q4,HR,Operations,133930.95,173962.9,16079.89,234751.41,281977.87,-5881.3,-15751.57,8.85,0.92,0.363,8206.08,220219.2,5.51,96.83,90.13,Moderate
989,Q2,R&D,Salaries,87634.93,163573.74,8908.61,167839.19,181316.7,-9217.83,4275.29,8.1,0.92,0.371,7742.19,138986.69,6.14,104.45,94.72,Efficient
990,Q4,Logistics,Technology,51660.97,66089.17,12019.13,114005.91,193815.23,12134.25,-19529.52,7.96,0.87,0.265,12529.18,132793.94,2.07,123.64,78.71,Inefficient
991,Q2,R&D,Infrastructure,244011.47,172922.84,13355.74,88440.78,214877.56,10.98,-4865.49,0.38,1.15,0.184,14037.05,179520.91,2.42,104.09,88.28,Inefficient
992,Q4,Operations,Salaries,136340.6,225171.21,13359.18,224603.8,244442.4,-8855.19,19103.22,8.91,1.11,0.306,8100.53,104795.83,6.28,109.43,97.86,Efficient
993,Q2,Marketing,Training,243869.92,76416.43,15350.9,142899.79,201779.55,-7476.16,5417.38,5.25,1.09,0.14,13800.5,86727.73,3.07,117.19,74.6,Efficient
994,Q4,Logistics,Operations,78064.7,161427.09,14248.94,122780.05,236494.57,-18405.4,9480.85,8.3,1.07,0.105,13165.18,121503.08,3.56,104.88,77.75,Moderate
995,Q4,HR,Salaries,167473.36,111663.75,4162.3,157389.51,165965.44,-18024.32,-13701.48,-3.67,0.98,0.265,9174.02,106915.16,3.69,123.41,92.91,Inefficient
996,Q1,IT,Salaries,90194.81,134624.28,10774.9,206372.31,148536.91,8716.3,21137.55,-4.41,1.18,0.241,7987.64,81134.79,6.33,126.46,70.09,Moderate
997,Q1,Finance,Technology,208014.83,100965.03,14288.37,224492.2,250205.13,-15483.57,6174.12,1.44,1.26,0.11,16463.48,212261.49,2.81,97.16,86.6,Moderate
998,Q4,R&D,Salaries,206740.6,114055.47,8031.88,218389.12,259694.87,-968.13,-19705.73,7.42,1.02,0.262,12405.7,172345.96,6.06,115.11,83.38,Inefficient
999,Q4,Marketing,Technology,72521.43,50637.81,8321.96,268551.08,96006.5,13694.63,-24222.39,1.13,1.0,0.269,14150.69,193722.02,4.34,107.23,90.18,Moderate
1000,Q3,Sales,Operations,232412.89,236402.59,5117.65,120314.21,187098.54,-5261.86,-24203.87,8.27,0.88,0.399,17029.4,107718.6,5.92,114.4,84.81,Moderate
1001,Q2,HR,Operations,88925.93,166835.98,10116.45,216451.62,218819.55,-6169.91,-22439.41,-1.48,1.14,0.354,7670.17,123637.63,5.44,114.14,84.45,Efficient
1002,Q3,Sales,Training,172595.47,142637.59,19776.12,93256.31,83809.72,14921.93,20580.79,-4.41,1.08,0.137,9557.21,90219.1,5.66,95.35,89.89,Efficient
1003,Q1,HR,Technology,247126.72,119824.49,7850.43,196024.98,274159.28,14594.02,-7081.06,6.42,1.29,0.377,10647.85,249570.54,2.57,117.7,85.4,Inefficient
1004,Q1,HR,Technology,226479.31,150178.04,12034.43,204310.43,182024.7,15205.47,-10088.37,4.39,1.09,0.438,8027.63,97524.8,3.54,102.56,97.61,Inefficient
1005,Q1,IT,Infrastructure,241312.79,119120.67,15635.03,119734.58,210227.92,2876.56,-4172.71,1.6,0.94,0.337,15925.47,95362.05,3.14,114.57,89.54,Inefficient
1006,Q1,IT,Infrastructure,118519.75,115182.05,3229.45,160089.42,105104.62,18092.17,-4521.42,7.68,1.08,0.365,6084.24,184408.64,2.63,126.34,92.59,Moderate
1007,Q4,IT,Training,71115.13,135469.58,18307.47,260254.36,124497.81,12758.56,-13075.34,7.36,1.29,0.157,8109.07,136420.08,5.2,101.73,81.83,Moderate
1008,Q1,Logistics,Operations,87669.37,98816.69,9571.35,104134.08,92225.27,-3374.62,-20408.6,-0.13,1.16,0.447,7483.44,230888.48,5.48,104.46,96.82,Moderate
1009,Q4,Operations,Maintenance,150098.98,80109.73,17774.97,169936.43,124399.71,5182.21,-19568.67,7.57,0.86,0.121,17394.09,221358.15,2.71,97.23,82.56,Efficient
1010,Q4,HR,Infrastructure,208645.94,153538.15,3662.11,284528.61,175789.27,-15128.44,4959.43,0.18,0.97,0.35,13155.6,227585.95,5.84,112.21,79.69,Efficient
1011,Q1,Marketing,Salaries,80030.73,209339.26,5476.28,185945.05,252566.66,2053.29,-5158.25,4.33,0.95,0.208,14310.8,204972.15,3.43,125.45,96.3,Efficient
1012,Q1,Sales,Operations,181946.31,74801.49,8483.0,236780.75,185087.77,-9474.04,20122.77,-2.11,1.23,0.193,6409.47,102404.25,3.88,114.07,80.56,Inefficient
1013,Q2,IT,Maintenance,114715.52,51383.2,8872.85,260179.19,120004.31,-8658.11,-1813.16,-1.04,1.11,0.164,7522.14,90813.99,6.97,107.34,80.24,Moderate
1014,Q3,Logistics,Salaries,118240.41,93128.29,17412.5,116868.11,75039.74,-14971.27,174.58,1.72,1.21,0.226,15528.55,90987.03,2.96,126.7,85.58,Moderate
1015,Q1,IT,Technology,182383.55,236045.53,3190.42,120189.96,204943.21,-5672.03,21412.25,-0.28,0.89,0.366,12380.5,216302.53,2.59,113.63,93.78,Inefficient
1016,Q2,Sales,Operations,143399.88,206607.82,13898.9,244476.03,159535.98,-744.39,82.04,-3.06,1.25,0.426,5586.58,191709.99,3.34,129.08,79.24,Moderate
1017,Q2,Sales,Training,212406.66,161193.88,5232.31,243260.55,286479.62,4014.18,99.1,2.23,0.83,0.216,12353.71,246767.34,6.66,121.26,93.23,Moderate
1018,Q3,R&D,Technology,81183.7,226203.54,16994.67,83842.16,240445.97,-7805.23,-6841.85,2.67,0.99,0.311,11180.01,189396.41,2.6,126.9,74.56,Inefficient
1019,Q4,HR,Technology,207989.65,131829.43,16235.75,144174.6,246881.63,11689.93,10520.59,-2.62,0.81,0.365,6998.02,122374.78,5.08,117.69,74.83,Moderate
1020,Q1,IT,Salaries,62847.05,236739.72,11498.66,161662.47,67752.88,838.4,-5388.62,-2.39,0.89,0.09,12708.23,95217.43,5.97,129.63,82.63,Efficient
1021,Q3,Sales,Technology,88810.78,102778.9,6615.68,260679.29,240003.95,5522.08,4416.11,-4.56,1.28,0.434,7259.63,142151.93,6.61,113.39,77.37,Moderate
1022,Q1,Operations,Infrastructure,181229.94,91859.62,13786.42,167028.32,108787.99,-8874.26,-2630.23,-4.54,0.84,0.135,15548.85,113948.37,4.39,117.42,83.56,Moderate
1023,Q2,Operations,Operations,220985.13,169419.4,5656.39,282963.64,196804.07,12565.44,1437.24,0.38,0.87,0.416,13040.36,186827.21,4.29,99.7,70.35,Efficient
1024,Q2,IT,Infrastructure,100535.93,118740.02,6230.4,299219.79,165669.85,4970.98,16351.36,-2.8,1.26,0.445,16327.05,96313.68,6.14,127.79,77.75,Efficient
1025,Q4,Logistics,Salaries,115438.32,167141.28,13653.73,249567.02,193610.87,14493.95,-4313.35,8.79,1.16,0.09,10520.66,211326.8,2.98,106.72,96.53,Inefficient
1026,Q2,Sales,Maintenance,157424.15,104474.13,19850.88,223268.94,95024.79,-13601.94,-13496.11,-2.01,1.0,0.407,11654.97,198413.61,4.31,118.28,94.62,Efficient
1027,Q2,R&D,Salaries,92314.56,165494.06,18148.03,160136.35,167800.63,-4773.47,3516.02,-4.01,0.83,0.306,14887.6,205180.84,5.19,107.62,70.8,Moderate
1028,Q3,HR,Operations,212231.25,98770.52,13082.83,85419.07,73312.55,-15479.35,21875.44,1.06,1.19,0.377,12101.59,244131.08,5.5,125.98,92.52,Efficient
1029,Q1,HR,Technology,204727.33,54939.55,12155.13,201821.91,74224.85,-11378.91,9660.6,-2.11,1.05,0.094,12435.79,190595.21,2.56,98.86,82.43,Moderate
1030,Q1,Logistics,Training,79058.34,222866.5,19972.54,153192.13,212991.08,-4218.1,-9581.84,-4.07,0.96,0.384,12193.41,214053.91,6.34,126.55,92.87,Moderate
1031,Q3,R&D,Salaries,142765.95,217225.01,12305.75,150706.56,279132.13,15783.28,23149.69,6.29,0.98,0.3,11387.1,94501.77,6.09,116.9,77.84,Inefficient
1032,Q4,HR,Operations,204965.55,234305.64,10141.98,228173.13,239913.41,2281.63,-7864.15,3.36,1.05,0.254,15474.06,240325.41,3.59,128.48,85.41,Inefficient
1033,Q1,R&D,Training,117465.91,184722.8,18462.44,176637.05,170560.05,-6784.87,24162.7,-4.14,1.08,0.274,11307.75,117157.39,4.38,112.63,97.61,Moderate
1034,Q2,Finance,Technology,176621.36,178130.63,6981.13,242981.58,77570.92,9875.97,-15400.51,2.02,1.21,0.348,16710.33,163818.64,3.92,112.26,79.15,Efficient
1035,Q1,IT,Maintenance,60042.62,154005.6,4657.94,161579.84,75129.53,-19212.69,24982.48,-4.42,1.19,0.169,15512.02,242706.04,6.91,107.56,94.77,Moderate
1036,Q2,HR,Salaries,171737.75,69558.77,13779.53,104698.58,100525.76,-5196.31,-21204.72,0.31,1.18,0.427,14001.72,110491.8,4.92,106.52,94.56,Moderate
1037,Q4,Operations,Maintenance,80530.6,81900.89,4629.44,176109.93,284557.36,4033.27,10661.99,0.45,1.16,0.173,16682.56,86036.19,3.35,99.32,74.31,Inefficient
1038,Q3,Sales,Operations,216116.67,101446.59,9343.53,288732.88,154698.74,3329.49,12022.08,7.34,1.18,0.401,11982.21,130500.91,5.73,106.46,76.82,Inefficient
1039,Q1,R&D,Maintenance,121089.89,218580.49,10200.82,254350.66,254766.64,4302.32,8978.73,6.03,1.14,0.055,15683.93,106583.84,6.11,116.32,73.58,Inefficient
1040,Q3,R&D,Maintenance,106310.77,78729.06,12308.15,117322.33,223657.05,-11539.97,13880.34,8.45,1.23,0.417,8143.7,193565.17,5.63,97.95,78.06,Inefficient
1041,Q1,Marketing,Operations,218177.8,224960.27,19858.21,159999.12,201221.45,-6516.83,-1408.35,-2.89,1.08,0.391,5948.68,127323.69,2.42,101.51,84.67,Inefficient
1042,Q2,Logistics,Operations,60028.8,146943.22,6756.69,283392.18,278260.88,17262.62,-22294.3,3.01,1.06,0.1,13905.01,90682.68,3.44,125.1,95.99,Moderate
1043,Q3,Marketing,Salaries,129321.76,184536.08,9387.86,98450.78,116842.6,18959.02,-7112.34,-4.7,1.15,0.345,8920.93,231814.0,3.81,98.19,81.1,Inefficient
1044,Q1,HR,Maintenance,124000.71,66497.67,5248.08,128408.56,167350.17,-7518.47,7115.72,7.38,0.88,0.2,13249.86,88410.73,3.08,103.45,97.66,Moderate
1045,Q2,Marketing,Training,106960.07,97461.54,13329.43,130311.21,259562.67,5780.15,7312.35,0.5,1.19,0.242,6006.13,126116.11,4.41,95.13,81.18,Moderate
1046,Q3,Marketing,Operations,232350.87,231911.13,15370.44,201314.56,189146.29,-10348.13,-15240.31,-3.96,1.27,0.077,17423.42,120850.05,3.6,120.16,86.49,Efficient
1047,Q3,Finance,Technology,200185.68,96899.24,11195.31,164468.66,120450.16,-5258.85,-12349.74,-0.13,0.95,0.135,11696.49,83996.15,2.18,124.78,97.01,Moderate
1048,Q1,R&D,Maintenance,62784.63,102821.74,7179.13,88370.26,112006.19,11693.39,-665.09,-0.7,1.11,0.431,5123.84,108089.56,5.26,125.78,86.84,Moderate
1049,Q1,Operations,Operations,192937.49,83531.49,13555.1,214711.73,234398.23,47.15,11430.53,6.49,0.82,0.217,11189.0,218524.32,4.18,126.51,80.83,Moderate
1050,Q1,Logistics,Training,155459.83,70169.36,12165.68,92787.91,67877.5,13983.6,17639.91,-3.1,1.18,0.06,15266.37,86379.77,2.14,109.13,84.71,Efficient
1051,Q2,Operations,Salaries,230173.58,90485.24,5910.16,209475.43,270693.22,5149.61,-20675.76,3.34,1.08,0.256,16247.85,83948.64,6.66,114.58,85.23,Moderate
1052,Q1,Finance,Maintenance,112589.12,170253.74,9896.59,186611.93,69144.05,5156.85,21281.0,6.91,1.14,0.448,10996.4,187783.61,5.26,118.72,72.94,Efficient
1053,Q3,Finance,Operations,164832.4,133796.71,10398.35,183543.79,206972.54,-18644.8,21386.58,6.09,0.87,0.183,6637.17,95116.7,2.37,127.01,81.33,Inefficient
